TRAINING,gs://image_rgb2/wcs/0160/0715.jpg,other_animal,0.0,0.0,,,0.0,0.0,
TRAINING,gs://image_rgb2/wcs/0187/0081.jpg,bos taurus,0.129359,0.370977,,,0.242257,0.606907,
TRAINING,gs://image_rgb2/nact/part0/sub052/CA-17_05_10_2016_CA-17_0033037.JPG,bos taurus,0.505445,0.569112,,,0.546794,0.632804,
TRAINING,gs://image_rgb2/wcs/0158/1763.jpg,other_animal,0.0,0.0,,,0.0,0.0,
TRAINING,gs://image_rgb2/nact/part0/sub051/CA-17_04_02_2015_CA-17_0003674.jpg,bos taurus,0.60254,0.525557,,,0.648479,0.564313,
TRAINING,gs://image_rgb2/nact/part0/sub075/CA-29_07_07_2016_CA-29_0038224.JPG,bos taurus,0.606503,0.528787,,,0.645348,0.569749,
TRAINING,gs://image_rgb2/nact/part0/sub034/CA-02_08_13_2015_CA-02_0003136.jpg,bos taurus,0.491128,0.529811,,,0.520909,0.553484,
TRAINING,gs://image_rgb2/wcs/0160/1945.jpg,other_animal,0.0,0.0,,,0.0,0.0,
TRAINING,gs://image_rgb2/wct_images/images/1006150924120830L082.JPG,other_animal,0.0,0.0,,,0.0,0.0,
TRAINING,gs://image_rgb2/ena24/910.jpg,other_animal,0.536138,0.83656,,,0.618897,0.934599,
TRAINING,gs://image_rgb2/wcs/0163/0784.jpg,other_animal,0.0,0.0,,,0.0,0.0,
TRAINING,gs://image_rgb2/wcs/0167/1608.jpg,other_animal,0.0,0.0,,,0.0,0.0,
TRAINING,gs://image_rgb2/wct_images/images/211215144918005cs232.JPG,other_animal,0.0,0.0,,,0.0,0.0,
TRAINING,gs://image_rgb2/wcs/0375/0841.jpg,bos taurus,0.742969,0.486328,,,0.999219,0.771484,
TRAINING,gs://image_rgb2/wcs/0213/1451.jpg,bos taurus,0.862947,0.484281,,,0.965918,0.672544,
TRAINING,gs://image_rgb2/wcs/0163/0230.jpg,other_animal,0.0,0.0,,,0.0,0.0,
TRAINING,gs://image_rgb2/wcs/0186/1993.jpg,bos taurus,0.0796348,0.2829,,,0.260223,0.65523,
TRAINING,gs://image_rgb2/wcs/0309/1631.jpg,bos taurus,0.642969,0.448242,,,0.923437,0.791016,
TRAINING,gs://image_rgb2/wcs/0187/1889.jpg,bos taurus,0.570593,0.306149,,,0.737347,0.525463,
TRAINING,gs://image_rgb2/wcs/0196/0347.jpg,bos taurus,0.0852018,0.36128,,,0.272597,0.638379,
TRAINING,gs://image_rgb2/nact/part0/sub058/CA-18_08_03_2015_CA-18_0018371.jpg,bos taurus,0.478623,0.580754,,,0.534236,0.657703,
TRAINING,gs://image_rgb2/wct_images/images/240616093628005c7482.JPG,other_animal,0.0,0.0,,,0.0,0.0,
TRAINING,gs://image_rgb2/wcs/0165/1113.jpg,other_animal,0.0,0.0,,,0.0,0.0,
TRAINING,gs://image_rgb2/wcs/0203/1488.jpg,bos taurus,0.414766,0.0307573,,,0.989783,0.96391,
TRAINING,gs://image_rgb2/nact/part0/sub098/CA-41_08_04_2015_CA-41_0004498.jpg,bos taurus,0.482318,0.610115,,,0.525031,0.654726,
TRAINING,gs://image_rgb2/nact/part0/sub063/CA-22_06_13_2015_CA-22_0002383.jpg,bos taurus,0.481574,0.606004,,,0.53404,0.653956,
TRAINING,gs://image_rgb2/wcs/0163/1591.jpg,other_animal,0.0,0.0,,,0.0,0.0,
TRAINING,gs://image_rgb2/wcs/0413/1200.jpg,bos taurus,0.935938,0.40332,,,0.997656,0.52832,
TRAINING,gs://image_rgb2/wcs/0301/0721.jpg,bos taurus,0.0,0.00162866,,,0.734873,1.0,
TRAINING,gs://image_rgb2/nact/part0/sub076/CA-29_08_03_2015_CA-29_0013207.jpg,bos taurus,0.58229,0.511874,,,0.646639,0.562351,
TRAINING,gs://image_rgb2/wcs/0166/0117.jpg,other_animal,0.0,0.0,,,0.0,0.0,
TRAINING,gs://image_rgb2/wcs/0158/0141.jpg,other_animal,0.55127,0.460938,,,0.743164,0.626302,
TRAINING,gs://image_rgb2/nact/part0/sub050/CA-16_08_10_2016_CA-16_0004992.JPG,bos taurus,0.440813,0.580749,,,0.54097,0.660887,
TRAINING,gs://image_rgb2/nact/part0/sub078/CA-30_04_19_2016_CA-30_0039581.JPG,bos taurus,0.598019,0.519555,,,0.656211,0.558742,
TRAINING,gs://image_rgb2/wcs/0167/0303.jpg,other_animal,0.0,0.0,,,0.0,0.0,
TRAINING,gs://image_rgb2/wct_images/images/2504152234420235S135.JPG,other_animal,0.0,0.0,,,0.0,0.0,
TRAINING,gs://image_rgb2/wcs/0160/1159.jpg,other_animal,0.0,0.0,,,0.0,0.0,
TRAINING,gs://image_rgb2/wcs/0161/0315.jpg,other_animal,0.0,0.0,,,0.0,0.0,
TRAINING,gs://image_rgb2/wcs/0164/0143.jpg,other_animal,0.0,0.0,,,0.0,0.0,
TRAINING,gs://image_rgb2/wcs/0220/0556.jpg,bos taurus,0.546131,0.683051,,,0.670628,0.929304,
TRAINING,gs://image_rgb2/wcs/0035/0457.jpg,bos taurus,0.0,0.0166016,,,1.0,0.985352,
TRAINING,gs://image_rgb2/nact/part0/sub033/CA-01_08_13_2015_CA-01_0002436.jpg,bos taurus,0.301692,0.538791,,,0.36131,0.604874,
TRAINING,gs://image_rgb2/nact/part0/sub036/CA-03_08_13_2015_CA-03_0015895.jpg,bos taurus,0.501226,0.523183,,,0.51827,0.549802,
TRAINING,gs://image_rgb2/nact/part0/sub064/CA-23_08_13_2015_CA-23_0010993.jpg,bos taurus,0.494645,0.553388,,,0.53945,0.601368,
TRAINING,gs://image_rgb2/wcs/0166/0905.jpg,other_animal,0.0,0.0,,,0.0,0.0,
TRAINING,gs://image_rgb2/wcs/0167/1568.jpg,other_animal,0.0,0.0,,,0.0,0.0,
TRAINING,gs://image_rgb2/wcs/0157/1375.jpg,other_animal,0.0,0.0,,,0.0,0.0,
TRAINING,gs://image_rgb2/wcs/0220/0161.jpg,bos taurus,0.825471,0.44175,,,0.997595,0.738358,
TRAINING,gs://image_rgb2/nact/part0/sub075/CA-29_07_07_2016_CA-29_0040094.JPG,bos taurus,0.495907,0.551091,,,0.534358,0.589243,
TRAINING,gs://image_rgb2/wcs/0158/1742.jpg,other_animal,0.0,0.0,,,0.0,0.0,
TRAINING,gs://image_rgb2/wct_images/images/22111509523608885102.JPG,other_animal,0.0,0.0,,,0.0,0.0,
TRAINING,gs://image_rgb2/wcs/0167/0751.jpg,other_animal,0.0,0.0,,,0.0,0.0,
TRAINING,gs://image_rgb2/wct_images/images/0307150930580359L102.JPG,other_animal,0.0,0.0,,,0.0,0.0,
TRAINING,gs://image_rgb2/wcs/0220/0289.jpg,bos taurus,0.0,0.017137,,,0.986998,1.0,
TRAINING,gs://image_rgb2/wcs/0166/1286.jpg,other_animal,0.0307617,0.632812,,,0.218262,0.942708,
TRAINING,gs://image_rgb2/wcs/0220/0166.jpg,bos taurus,0.0490395,0.346156,,,0.405895,0.872761,
TRAINING,gs://image_rgb2/wcs/0187/1058.jpg,bos taurus,0.386079,0.367503,,,0.473014,0.529741,
TRAINING,gs://image_rgb2/wct_images/images/1004151716320359L102.JPG,other_animal,0.0,0.0,,,0.0,0.0,
TRAINING,gs://image_rgb2/wcs/0163/1676.jpg,other_animal,0.0,0.0,,,0.0,0.0,
TRAINING,gs://image_rgb2/wcs/0160/1564.jpg,other_animal,0.0,0.0,,,0.0,0.0,
TRAINING,gs://image_rgb2/wct_images/images/2405151438520237S062.JPG,other_animal,0.0,0.0,,,0.0,0.0,
TRAINING,gs://image_rgb2/wct_images/images/050216170414003a9702.JPG,other_animal,0.0,0.0,,,0.0,0.0,
TRAINING,gs://image_rgb2/nact/part0/sub099/CA-41_08_04_2015_CA-41_0010990.jpg,bos taurus,0.602115,0.521113,,,0.6438,0.563318,
TRAINING,gs://image_rgb2/wcs/0164/0565.jpg,other_animal,0.0,0.0,,,0.0,0.0,
TRAINING,gs://image_rgb2/wcs/0158/1739.jpg,other_animal,0.0,0.0,,,0.0,0.0,
TRAINING,gs://data_islandconservation_lila/dominicanrepublic/camara10/cam102junio2015b/dominicanrepublic_cam102junio2015b_20150530_092659_img_0219.jpg,bos taurus,0.9656,0.2991,,,1.0,0.9445,
TRAINING,gs://image_rgb2/wcs/0196/0686.jpg,bos taurus,0.627636,0.592095,,,0.760527,0.763671,
TRAINING,gs://image_rgb2/wcs/0234/0326.jpg,bos taurus,0.289062,0.303711,,,0.541406,0.586914,
TRAINING,gs://image_rgb2/wcs/0213/1558.jpg,bos taurus,0.58277,0.410967,,,0.799123,0.727542,
TRAINING,gs://image_rgb2/wcs/0162/1463.jpg,other_animal,0.0,0.0,,,0.0,0.0,
TRAINING,gs://image_rgb2/wcs/0213/1581.jpg,bos taurus,0.595139,0.423304,,,0.811935,0.741659,
TRAINING,gs://image_rgb2/wcs/0162/0986.jpg,other_animal,0.0,0.0,,,0.0,0.0,
TRAINING,gs://image_rgb2/wcs/0157/1689.jpg,other_animal,0.0,0.0,,,0.0,0.0,
TRAINING,gs://image_rgb2/wcs/0187/1058.jpg,bos taurus,0.480347,0.370778,,,0.549911,0.435185,
TRAINING,gs://image_rgb2/nact/part0/sub065/CA-23_08_13_2015_CA-23_0012485.jpg,bos taurus,0.481295,0.542493,,,0.557351,0.597724,
TRAINING,gs://image_rgb2/wcs/0220/0313.jpg,bos taurus,0.0244993,0.436196,,,0.455634,0.968865,
TRAINING,gs://image_rgb2/nact/part0/sub081/CA-30_08_03_2015_CA-30_0024596.jpg,bos taurus,0.490419,0.530859,,,0.544166,0.552973,
TRAINING,gs://image_rgb2/wcs/0370/0231.jpg,bos taurus,0.296875,0.3125,,,1.0,0.870117,
TRAINING,gs://image_rgb2/wcs/0166/1900.jpg,other_animal,0.0,0.0,,,0.0,0.0,
TRAINING,gs://image_rgb2/nact/part0/sub080/CA-30_08_03_2015_CA-30_0011044.jpg,bos taurus,0.596644,0.50922,,,0.657187,0.562444,
TRAINING,gs://image_rgb2/nact/part0/sub091/CA-37_08_03_2015_CA-37_0006156.jpg,bos taurus,0.48845,0.543404,,,0.554802,0.601456,
TRAINING,gs://image_rgb2/wcs/0161/1625.jpg,other_animal,0.264648,0.303385,,,0.409668,0.560547,
TRAINING,gs://image_rgb2/wcs/0164/0041.jpg,other_animal,0.743164,0.314453,,,0.999023,0.820964,
TRAINING,gs://image_rgb2/wcs/0161/0929.jpg,other_animal,0.0,0.0,,,0.0,0.0,
TRAINING,gs://image_rgb2/wcs/0159/1917.jpg,other_animal,0.0,0.0,,,0.0,0.0,
TRAINING,gs://image_rgb2/wcs/0197/0118.jpg,bos taurus,0.173703,0.454491,,,0.425467,0.746357,
TRAINING,gs://image_rgb2/wcs/0189/1027.jpg,bos taurus,0.205171,0.232085,,,0.820132,0.92101,
TRAINING,gs://image_rgb2/wcs/0220/0281.jpg,bos taurus,0.00249672,0.342366,,,0.283311,0.890583,
TRAINING,gs://image_rgb2/wcs/0213/1868.jpg,bos taurus,0.485315,0.470232,,,0.63358,0.554059,
TRAINING,gs://image_rgb2/wcs/0159/0425.jpg,other_animal,0.0,0.0,,,0.0,0.0,
TRAINING,gs://image_rgb2/nact/part0/sub036/CA-04_05_04_2016_CA-04_0013779.JPG,bos taurus,0.456106,0.497513,,,0.489593,0.543456,
TRAINING,gs://image_rgb2/wcs/0220/0267.jpg,bos taurus,0.524127,0.481876,,,0.720949,0.631737,
TRAINING,gs://image_rgb2/wct_images/images/2403151149120891S532.JPG,other_animal,0.0,0.0,,,0.0,0.0,
TRAINING,gs://image_rgb2/wcs/0161/0894.jpg,other_animal,0.0,0.0,,,0.0,0.0,
TRAINING,gs://image_rgb2/wct_images/images/2105150805441266L202.JPG,other_animal,0.0,0.0,,,0.0,0.0,
TRAINING,gs://image_rgb2/wcs/0025/1351.jpg,bos taurus,0.615625,0.367188,,,0.998438,0.983398,
TRAINING,gs://image_rgb2/wcs/0168/0745.jpg,other_animal,0.0,0.0,,,0.0,0.0,
TRAINING,gs://image_rgb2/wcs/0220/0560.jpg,bos taurus,0.445725,0.617272,,,0.557623,0.994793,
